exam_question_id,year,official_question_no,question_type,subject,subject_name,question_pages,solution_pages,question_assets,solution_assets,question_ocr,solution_ocr,question_ocr_normalized_sha256,question_source_sha256,solution_source_sha256,question_source_path,solution_source_path,extraction_status,main_knowledge,hit_knowledge,knowledge_review_status,legacy_corpus_ids,formal_node_ids,canonical_status,duplicate_review_status
EXAM408-2011-Q22,2011,22,单项选择题,CO,计算机组成原理,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q22/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q22/solution-01.png""]","22. 某计算机处理器主频力50MIz，采用定时查询方式控制设备A的1/0，查询程序运行一次所用
的时钟周期数至少500。在设备A工作期间，为保证数据不丢失，每秒需对其查询至少200
次，则CPU用于设备A的1/O的时间占整个 CPU时间的百分比至少是（）。
A. 0.02%
B.0.05%
C. 0.20%
D.0.50%","22. 解析：
每秒至少查询200次，每次查询至少500个时钟周期，总的时钟周期数为200x500=100000，
因此 CPU 用于设备A的I/O的时间占 CPU 时间比为100000/50M=0.20%。",04cf435966136f78b755e7b88b0cdbc103011df5222ee0d7ae517b2ca51ce6f5,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,CO06-10 程序查询方式,CO06-10 程序查询方式；CO06-03 总线性能指标,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q23,2011,23,单项选择题,OS,操作系统,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q23/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q23/solution-01.png""]","23. 下列选项中，满足短任务优先且不会发生饥饿现象的调度算法是（）。
A. 先来先服务
B.高响应比优先
C.时间片轮转
D. 非抢占式短任务优先","23．解析：
高响应比优先算法是一种综合考虑任务长度和等待时间的调度算法，响应比=（等待时间＋
执行时间）/执行时间。高响应比优先算法在等待时间相同的情况下，作业执行时间越短则响应比
越高，满足短任务优先。随着长任务的等待时间增加，响应比也会变大，执行机会也就增大，
所以不会发生饥饿现象。先来先服务和时间片轮转不符合短任务优先，非抢占式短任务优先会
产生饥饿现象。",90d71d43555eb2ee7336c54b2282e099f0c9c9010b27c4347830d0b65d60cedd,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS02-27 高响应比优先 HRRN,OS02-27 高响应比优先 HRRN,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q24,2011,24,单项选择题,OS,操作系统,"[3, 4]",[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q24/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q24/solution-01.png""]","24. 下列选项中，在用户态执行的是（）。
第3页（共8页）
A. 命令解释程序
B. 缺页处理程序
C. 进程调度程序
D.时钟中断处理程序","24．解析：
缺页处理和时钟中断都属于中断，在核心态执行；进程调度是操作系统内核进程，无须用户
干预，在核心态执行；命令解释程序属于命令接口，是四个选项中唯一能面对用户的，它在用户
态执行。",c0be98f08ca18d833c24eac472c69df86b383eb7d1c1bba7aed6f2cfd481306d,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS01-14 CPU 用户态,OS01-14 CPU 用户态；OS01-15 CPU 核心态,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q25,2011,25,单项选择题,OS,操作系统,[4],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q25/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q25/solution-01.png""]","25.在支持多线程的系统中，进程P创建的若干线程不能共享的是（）。
A. 进程P的代码段
B. 进程P中打开的文件
C. 进程P 的全局变量
D.进程P中某线程的栈指针","25．解析：
进程是资源分配的基本单位，线程是处理机调度的基本单位。因此，进程的代码段、进程打
开的文件、进程的全局变量等都是进程的资源，唯有进程中某线程的栈指针是属于线程的，属于
进程的资源可以共享，属于线程的栈是独享的，对其他线程透明。",527eec09b9a7b0c77b9cce803d442b219f9091029243567a27a006bcadd35506,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS02-11 线程基本概念,OS02-11 线程基本概念；OS02-14 进程与线程比较,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q26,2011,26,单项选择题,OS,操作系统,[4],"[4, 5]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q26/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q26/solution-01.png"", ""corpus/408统考真题/assets/2011/EXAM408-2011-Q26/solution-02.png""]","26. 用户程序发出磁盘1/O请求后，系统的正确处理流程是（）。
A. 用户程序 系统调用处理程序 一中断处理程序一设备驱动程序
B. 用户程序 一 系统调用处理程序 一设备驱动程序一中断处理程序
C. 用户程序 -设备驱动程序—系统调用处理程序—中断处理程序
D. 用户程序 设备驱动程序一中断处理程序一系统调用处理程序","26.解析：
输入/输出软件一般从上到下分为四个层次：用户层、与设备无关的软件层、设备驱动程序以
及中断处理程序。与设备无关的软件层也就是系统调用的处理程序。
当用户使用设备时，首先在用户程序中发起一次系统调用，操作系统的内核接到该调用请求
后请求调用处理程序进行处理，再转到相应的设备驱动程序，当设备准备好或所需数据到达后设
备硬件发出中断，将数据按上述调用顺序逆向回传到用户程序中。",f5a57b3021bd03087f92161b51ac88e68506dd6c2cdff41d94d1aa516892d992,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS05-09 I/O 软件层次结构,OS05-09 I/O 软件层次结构；OS05-12 设备驱动程序；OS05-13 中断处理程序；OS01-17 系统调用,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q27,2011,27,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q27/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q27/solution-01.png""]","27. 某时刻进程的资源使用情况如下表所示，此时的安全序列是（）。
已分配资源
尚需分配
可用资源
进程
Ri
R2
R3
Ri
R2
Rs
R」
Rz
R3
Pi
2
0
0
0
0
1
P2
2
0
1
3
2
0
2
1
P3
0
1
1
1
3
1
P4
0
0
1
2
0
0
A. P1, P2,P3, P4
B. Pi, P3, P2,P4
C. P1, P4,P3,P2
D. 不存在","27． 解析：
本题应采用排除法，逐个代入分析。当剩余资源分配给P1，待P，执行完后，可用资源数为（，2,1），
此时仅能满足 P4的需求，排除 AB；接着分配给P4，待P4执行完后，可用资源数为（2,2,2），此时已
无法满足任何进程的需求，排除C。此外，本题还可以使用银行家算法求解（对于选择题来说，显得
过于复杂）。",a514fa641b46c23af853237be0b295aad062e08c8032cc684996a1592399e263,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS02-48 银行家算法,OS02-48 银行家算法；OS02-47 死锁避免,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q28,2011,28,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q28/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q28/solution-01.png""]","28. 在缺页处理过程中，操作系统执行的操作可能是（）。
I. 修改页表
II. 磁盘1/0
I.分配页框
A.仅I、II
B.仅II
C.仅皿
D.I、II、""II","． 28．解析：
缺页中断产生后，需要在内存中找到空闲页框并分配给需要访问的页（可能涉及页面置换），
之后缺页中断处理程序调用设备驱动程序做磁盘1/O，将位于外存上的页面调入内存，调入后需
要修改页表，将页表中代表该页是否在内存的标志位（或有效位）置1，并将物理页框号填入
相应位置，若必要还需修改其他相关表项等。",3e29857e961e21907668a4ccb74b31c8d0f2d57dd21ef2a6594f728488dc5827,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS03-25 缺页中断,OS03-25 缺页中断；OS03-17 页表；OS03-26 页框分配,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2011-Q29,2011,29,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q29/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q29/solution-01.png""]","29. 当系统发生抖动（thrashing） 时，可以采取的有效措施是（）。
I. 撤销部分进程
I.增加磁盘交换区的容量
I.提高用户进程的优先级
A. 仅I
B.仅II
C.仅皿
D.仅1、""","29.解析：
在具有对换功能的操作系统中，通常把外存分为文件区和对换区。前者用于存放文件，后者
用于存放从内存换出的进程。抖动现象是指刚刚被换出的页很快又要被访问，为此又要换出其他
页；而该页又很快被访问，如此频繁地置换页面，以致大部分时间都花在页面置换上，引起系统
性能下降。撤销部分进程可以减少所要用到的页面数，防止抖动。对换区大小和进程优先级都与
抖动无关。",a06d50920461d7afc85e4fab18d8a7f664bf0a764759e07e18ac6c68ec53e558,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS03-33 抖动,OS03-33 抖动；OS03-34 工作集,reviewed,,OS_2023_003,linked_existing_wrong_question,exact_crosswalk
EXAM408-2011-Q30,2011,30,单项选择题,OS,操作系统,[4],"[5, 6]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q30/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q30/solution-01.png"", ""corpus/408统考真题/assets/2011/EXAM408-2011-Q30/solution-02.png""]","30. 在虚拟内存管理中，地址变换机构将逻辑地址变换为物理地址，形成该逻辑地址的阶段是（）。
A. 编辑
B.编译
C. 链接
D. 装载","30. 解析：
编译后的模块需要经过链接才能装载，而链接后形成的地址才是整个程序的完整逻辑地址空
间。以C语言为例：C语言经过预处理（cpp）一编译（ccl）一汇编（as）一链接（Id）产生可执
行文件。其中链接的前一步，产生了可重定位的二进制的目标文件。C语言采用源文件独立编译
的方法，如程序 main.c, filel.c, file2.c, filel.h, file2.h，在链接的前一步生成了 main.o, filel.o, file2.0，
这些目标模块采用的逻辑地址都从0开始，但只是相对于该模块的逻辑地址。链接器将这三个文件，
libc 和其他的库文件链接成一个可执行文件。链接阶段主要完成了重定位，形成整个程序的完整逻
辑地址空间。
例如，filel.o 的逻辑地址为 0~1023，main.o 的逻辑地址为0~1023，假设链接时将 filel.o
链接在 main.o之后，则重定位之后 filel.o对应的逻辑地址就应为1024～2047。
这一题有不少同学会对C选项有疑问；认为产生逻辑地址的阶段是链接，下面引入一个线性
地址的概念来解释什么链接是不对的。为了区分各种不同的地址，下面也把逻辑地址和物理地
址一并介绍。
逻辑地址（Logical Address）是指在程序各个模块中的偏移地址。它是相对于当前模块首址
的地址。
线性地址（Linear Address）是指在分页式存储管理中单个程序所有模块集合在一起构成的
地址。
物理地址（Physical Address）是指出现在CPU 外部地址总线上的寻址物理内存的地址信号，
是地址变换的最终结果地址。它实际上就是物理内存真正的地址。线性地址的概念在很多操作系
统书中并不涉及，在这里引入只是为了把这题解释清楚。选择C选项的同学应该是把题目所说的
逻辑地址当成了线性地址。实际上，很多书中也不会把这线性地址和逻辑地址区分得那么清楚，
而统一的称为逻辑地址，这就导致了这题的错误选择。
总之，在这题中，逻辑地址指的就是段内的偏移量而不是链接后生成的整个程序全局的逻辑
地址空间，所以逻辑地址是编译时产生的。编者在查相关资料的过程中看到了关于这个问题的很
多不一样的说法，这也是操作系统这门课的一个“特色”，所以这里综合了各个说法，并给出了
一个觉得相对合理的解释，读者不必过多纠结，实际考试碰上这种问题的概率还是很低的。",a1917c0344694104271a44666aa52ab44ecd56fbb55bb746d8ded69e0585ccca,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS01-18 程序链接,OS01-18 程序链接；OS01-19 程序装入；OS03-02 逻辑地址,reviewed,,OS_2011_001,linked_existing_wrong_question,exact_crosswalk
EXAM408-2011-Q31,2011,31,单项选择题,OS,操作系统,[4],[6],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2011/EXAM408-2011-Q31/question-01.png""]","[""corpus/408统考真题/assets/2011/EXAM408-2011-Q31/solution-01.png""]","31.某文件占10个磁盘块，现要把该文件磁盘块逐个读人主存缓冲区，并送用户区进行分析，假设
一个缓冲区与一个磁盘块大小相同，把一个磁盘块读人缓冲区的时间为100ps，将缓冲区的数
据传送到用户区的时间是50ps，CPU 对一块数据进行分析的时间50us。在单缓冲区和双缓
冲区结构下，读入并分析完该文件的时间分别是（）。
A. 1500 us,1000 HS
B. 1550 pS,1100 us C. 1550 us, 1550 us
D. 2000 Hs,2000Hs","31．解析：
在单缓冲区中，当上一个磁盘块从缓冲区读入用户区完成时，下一磁盘块才能开始读入，也
就是当最后一块磁盘块读入用户区完毕时所用时间为150×10=1500us，加上处理最后一个磁盘块
的时间 50us，得1550ps。双缓冲区中，不存在等待磁盘块从缓冲区读入用户区的问题，10个磁
盘块可以连续从外存读入主存缓冲区，加上将最后一个磁盘块从缓冲区送到用户区的传输时间
5Ous 以及处理时间 50us，也就是100×10+50+50=1100us。",eee91d703142d4067b7f0bcb307d08aaaec7e8af46e5f9ee95a4df75211d6eff,db07c1ddf36ef84212e25304783d3a5e87cf75f1883203853d722e5b99ff39bf,70a4a7eb200f82f3c4838734113fd0b612b6cbfcb45b35b15d434c5687b93480,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2011年408计算机专业基础真题解析.pdf,complete,OS05-17 缓冲区管理,OS05-17 缓冲区管理；OS05-18 单缓冲；OS05-19 双缓冲,reviewed,,,canonical_new,no_exact_existing_match
