date,node_id,viewed_assets,status,issue,action,next
2026-07-01,OS_2009_001,question-01.png; solution-01.png,pass,题图与解析图主题一致：单处理机系统可并行项,未修改,继续后续抽检
2026-07-01,OS_2010_001,question-01.png; solution-01.png,pass,题图与解析图主题一致：操作系统提供给应用程序的接口,未修改,继续后续抽检
2026-07-01,OS_2011_001,question-01.png; solution-01.png,pass,题图与解析图主题一致：逻辑地址到物理地址转换阶段,未修改,继续后续抽检
2026-07-01,OS_2012_001,question-01.png; solution-01.png,pass,题图与解析图主题一致：进程与线程基本叙述,未修改,继续后续抽检
2026-07-01,OS_2014_001,question-01.png; solution-01.png,pass,题图与解析图主题一致：用户态可执行指令辨析,未修改,继续后续抽检
2026-07-01,OS_2021_002,question-01.png; solution-01.png,pass,题图与解析图主题一致：内核态执行指令辨析,未修改,继续后续抽检
2026-07-01,OS_2021_003,question-01.png; solution-01.png,pass,题图与解析图主题一致：系统调用完成的操作,未修改,继续后续抽检
2026-07-01,OS_2022_002,question-01.png; solution-01.png,pass,题图与解析图主题一致：多道程序系统基本特征,未修改,继续后续抽检
2026-07-01,OS_2022_003,question-01.png; solution-01.png,pass,题图与解析图主题一致：系统调用过程中硬件与操作系统分工,未修改,继续后续抽检
2026-07-01,DS_2011_001,question-01.png; question-02.png,pass_question_bundle,两张题图主题一致：循环队列题图与循环数组示意图；无解析图但有解析文字,未修改,继续抽检题图-only 卡
2026-07-01,DS_2016_002,question-01.png; question-02.png,pass_question_bundle,两张题图主题一致：森林结点边数题图与森林概念示意图；无解析图但有解析文字,未修改,继续抽检题图-only 卡
2026-07-01,CN_2010_001,question-01.png,pass_question_only,题图清晰且主题一致：分组交换存储转发时间计算；有红色标记但不遮挡题设参数,未修改,继续抽检题图-only 卡
2026-07-01,CN_2014_001,question-01.png,pass_question_only,题图清晰且主题一致：信道数据传输速率影响因素；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_2023_001,question-01.png,pass_question_only,题图可读且主题一致：含传播时延的分组交换时间计算；红色标记覆盖左侧但关键题设参数可读,未修改,继续抽检题图-only 卡
2026-07-01,CN_2024_002,question-01.png,pass_question_only,题图可读且主题一致：二进制数字调制方式辨析；顶部有上一题边缘残留但不影响本题,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_001,question-01.png,pass_question_only,题图清晰且主题一致：OSI 参考模型描述辨析；有红色标记但不遮挡题干主体,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_002,question-01.png,pass_question_only,题图清晰且主题一致：OSI 物理层功能辨析；有红色标记但不遮挡题干主体,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_003,question-01.png,pass_question_only,题图清晰且主题一致：数据链路层功能辨析；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_004,question-01.png,pass_question_only,题图清晰且主题一致：OSI 端到端功能层次定位；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_005,question-01.png,pass_question_only,题图可读且主题一致：OSI 网络层服务类型辨析；红色标记偏重但未遮挡题干主体和选项,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_006,question-01.png,pass_question_only,题图清晰且主题一致：表示层功能辨析；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_007,question-01.png,pass_question_only,题图清晰且主题一致：OSI 数据封装过程辨析；有红色标记但不遮挡选项文字,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_008,question-01.png,pass_question_only,题图清晰且主题一致：OSI 各层功能定位组合题；有红色标记但不遮挡题设,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_009,question-01.png,pass_question_only,题图清晰且主题一致：OSI 各层差错控制场景归属；有红色标记但不影响读取,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_010,question-01.png,pass_question_only,题图清晰且主题一致：TCP 首部与协议三要素；有红色标记但不影响图示,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_011,question-01.png,pass_question_only,题图清晰且主题一致：服务访问点 SAP；红色标记靠近题干左侧但不遮挡文字,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_012,question-01.png,pass_question_only,题图可读且主题一致：数据报方式特点辨析；红色标记在左侧但不遮挡题干和选项,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_013,question-01.png,pass_question_only,题图清晰且主题一致：网络结构模型辨析；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_014,question-01.png,pass_question_only,题图清晰且主题一致：互联网核心技术；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_015,question-01.png,pass_question_only,题图清晰且主题一致：计算机网络功能辨析；有红色标记但不遮挡题目主体,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_016,question-01.png,pass_question_only,题图清晰且主题一致：链路带宽与网卡速率瓶颈；红色标记不遮挡关键数值,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_017,question-01.png,pass_question_only,题图清晰且主题一致：发送时延与传播时延关系；红色标记不遮挡关键条件,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_018,question-01.png,pass_question_only,题图清晰且主题一致：存储转发分组交换含处理时延；红色标记不遮挡参数,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_019,question-01.png,pass_question_only,题图可读且主题一致：三种交换方式时延比较；左上红色标记较大但不遮挡题干主体或图示,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_022,question-01.png,pass_question_only,题图清晰且主题一致：网络中计算机的组成与独立性；有红色标记但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_023,question-01.png,pass_question_only,题图清晰且主题一致：同轴电缆以太网通信方式；有红色标记但不遮挡题干,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_024,question-01.png,pass_question_only,题图清晰且主题一致：同轴电缆与双绞线对比；红色标记在题号左侧但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_025,question-01.png,pass_question_only,题图清晰且主题一致：单模光纤原理；红色标记靠近题号但不遮挡题干关键词,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_026,question-01.png,pass_question_only,题图清晰且主题一致：物理层接口过程特性；红色标记不遮挡关键问法,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_027,question-01.png,pass_question_only,题图清晰且主题一致：奈奎斯特定理速率计算；红色标记只覆盖题号附近,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_028,question-01.png,pass_question_only,题图清晰且主题一致：二进制信号下香农与奈奎斯特约束；红色标记不遮挡关键条件,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_029,question-01.png,pass_question_only,题图清晰且主题一致：香农定理信噪比计算；红色标记不遮挡功率和频率范围,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_031,question-01.png,pass_question_only,题图清晰且主题一致：波特率与比特率换算；顶部有上一题选项残留但不遮挡本题,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_032,question-01.png,pass_question_only,题图清晰且主题一致：中继器可连接的局域网类型；红色标记靠题号左侧但不遮挡题目,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_033,question-01.png,pass_question_only,题图清晰且主题一致：集线器平均带宽分配；红色标记不遮挡题目主体,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_034,question-01.png,pass_question_only,题图清晰且主题一致：集线器信号转发方式；红色标记不遮挡题干和选项,未修改,继续抽检题图-only 卡
2026-07-01,CN_UNK_035,question-01.png,pass_question_only,题图清晰且主题一致：中继器与集线器特点辨析；红色标记在题号和题干左上但不遮挡选项,未修改,Tutor 检测范围：CN02-30 中继器
2026-07-01,CN_UNK_036,question-01.png,pass_question_only,题图可读且主题一致：信道与波特率概念辨析；顶部有上一题残留且红色标记较大但不遮挡关键问法和主要选项,未修改,Tutor 检测范围：CN02-13 波特率
2026-07-01,CN_UNK_037,question-01.png,pass_question_only,题图可读且主题一致：波特率与比特率换算；有水印和红色标记但不影响关键条件,未修改,Tutor 检测范围：CN02-13 波特率
2026-07-01,CN_UNK_038,question-01.png,pass_question_only,题图清晰且主题一致：波特率与比特率计算；红色标记不遮挡题目,未修改,Tutor 检测范围：CN02-13 波特率
2026-07-01,CN_UNK_039,question-01.png,pass_question_only,题图清晰且主题一致：奈奎斯特定理与码元电平；红色标记不遮挡关键条件,未修改,Tutor 检测范围：CN02-15 奈奎斯特定理
2026-07-01,CN_UNK_041,question-01.png,pass_question_only,题图清晰且主题一致：数据链路层功能与拥塞控制边界；红色标记不遮挡正文,未修改,Tutor 检测范围：CN03-01 数据链路层功能
2026-07-01,CN_UNK_042,question-01.png,pass_question_only,题图清晰且主题一致：数据链路层协议功能辨析；红色标记只靠题号附近,未修改,Tutor 检测范围：CN03-01 数据链路层功能
2026-07-01,CN_UNK_043,question-01.png,pass_question_only,题图清晰且主题一致：数据链路层避免帧丢失方法；红色标记不遮挡关键文字,未修改,Tutor 检测范围：CN03 数据链路层机制边界
2026-07-01,CN_UNK_044,question-01.png,pass_question_only,题图清晰且主题一致：流量控制的控制对象；红色标记靠左侧但不影响复做,未修改,Tutor 检测范围：CN03-08 流量控制
